file	line	property	value	selectors	atRules	suppressed
server/public/css/style.css	2072	display	grid	.profile-identity-fields		false
server/public/css/style.css	2073	grid-template-columns	auto auto	.profile-identity-fields		false
server/public/css/style.css	2074	align-items	start	.profile-identity-fields		false
server/public/css/style.css	2075	gap	var(--space-3)	.profile-identity-fields		false
server/public/css/style.css	2078	grid-column	1 / -1	.profile-text-field		false
server/public/css/style.css	2079	min-width	0	.profile-text-field		false
server/public/css/style.css	2080	display	grid	.profile-text-field		false
server/public/css/style.css	2081	gap	var(--space-1)	.profile-text-field		false
server/public/css/style.css	2084	display	flex	.profile-color-field		false
server/public/css/style.css	2085	flex-direction	column	.profile-color-field		false
server/public/css/style.css	2086	align-items	flex-start	.profile-color-field		false
server/public/css/style.css	2087	gap	var(--space-1)	.profile-color-field		false
server/public/css/style.css	2090	width	var(--tap-target-size)	.profile-color-trigger		false
server/public/css/style.css	2091	min-height	var(--control-height)	.profile-color-trigger		false
server/public/css/style.css	2092	padding	0	.profile-color-trigger		false
server/public/css/style.css	2093	border	1px solid var(--border)	.profile-color-trigger		false
server/public/css/style.css	2094	border-radius	var(--radius-sm)	.profile-color-trigger		false
server/public/css/style.css	2095	background	var(--profile-color)	.profile-color-trigger		false
server/public/css/style.css	2096	cursor	pointer	.profile-color-trigger		false
server/public/css/style.css	2099	align-items	center	.profile-color-picker-modal		false
server/public/css/style.css	2102	width	calc(100% - var(--space-4) * 2)	.profile-color-picker-modal .modal		false
server/public/css/style.css	2103	max-width	calc(var(--space-8) * 8)	.profile-color-picker-modal .modal		false
server/public/css/style.css	2104	border-radius	var(--radius-lg)	.profile-color-picker-modal .modal		false
server/public/css/style.css	2107	display	grid	.profile-color-picker		false
server/public/css/style.css	2108	justify-items	center	.profile-color-picker		false
server/public/css/style.css	2109	gap	var(--space-4)	.profile-color-picker		false
server/public/css/style.css	2112	position	relative	.profile-color-picker-wheel		false
server/public/css/style.css	2113	width	min(70vw, calc(var(--space-8) * 5))	.profile-color-picker-wheel		false
server/public/css/style.css	2114	aspect-ratio	1	.profile-color-picker-wheel		false
server/public/css/style.css	2115	border	1px solid var(--border)	.profile-color-picker-wheel		false
server/public/css/style.css	2116	border-radius	var(--radius-full)	.profile-color-picker-wheel		false
server/public/css/style.css	2117	background	radial-gradient(circle, var(--accent-text) 0%, transparent 72%),\n    var(--color-wheel-gradient)	.profile-color-picker-wheel		false
server/public/css/style.css	2120	box-shadow	var(--shadow)	.profile-color-picker-wheel		false
server/public/css/style.css	2121	cursor	crosshair	.profile-color-picker-wheel		false
server/public/css/style.css	2122	touch-action	none	.profile-color-picker-wheel		false
server/public/css/style.css	2125	position	absolute	.profile-color-picker-marker		false
server/public/css/style.css	2126	width	var(--space-4)	.profile-color-picker-marker		false
server/public/css/style.css	2127	height	var(--space-4)	.profile-color-picker-marker		false
server/public/css/style.css	2128	border	var(--space-1) solid var(--accent-text)	.profile-color-picker-marker		false
server/public/css/style.css	2129	border-radius	var(--radius-full)	.profile-color-picker-marker		false
server/public/css/style.css	2130	box-shadow	var(--shadow)	.profile-color-picker-marker		false
server/public/css/style.css	2131	transform	translate(-50%, -50%)	.profile-color-picker-marker		false
server/public/css/style.css	2132	pointer-events	none	.profile-color-picker-marker		false
server/public/css/style.css	2135	display	grid	.profile-color-picker-preview-row		false
server/public/css/style.css	2136	width	100%	.profile-color-picker-preview-row		false
server/public/css/style.css	2137	grid-template-columns	auto minmax(0, 1fr) var(--tap-target-size)	.profile-color-picker-preview-row		false
server/public/css/style.css	2138	align-items	center	.profile-color-picker-preview-row		false
server/public/css/style.css	2139	gap	var(--space-3)	.profile-color-picker-preview-row		false
server/public/css/style.css	2142	display	block	.profile-color-picker-preview		false
server/public/css/style.css	2143	border	1px solid var(--border)	.profile-color-picker-preview		false
server/public/css/style.css	2144	border-radius	var(--radius-sm)	.profile-color-picker-preview		false
server/public/css/style.css	2145	background	var(--profile-color)	.profile-color-picker-preview		false
server/public/css/style.css	2148	width	var(--tap-target-size)	.profile-color-picker-preview		false
server/public/css/style.css	2149	height	var(--control-height)	.profile-color-picker-preview		false
server/public/css/style.css	2152	width	100%	.profile-color-picker-value		false
server/public/css/style.css	2153	min-width	0	.profile-color-picker-value		false
server/public/css/style.css	2154	font-weight	var(--font-weight-medium)	.profile-color-picker-value		false
server/public/css/style.css	2155	text-transform	uppercase	.profile-color-picker-value		false
server/public/css/style.css	2158	border-color	var(--danger)	.profile-color-picker-value[aria-invalid='true']		false
server/public/css/style.css	2161	width	100%	.profile-color-picker-error		false
server/public/css/style.css	2162	color	var(--danger)	.profile-color-picker-error		false
server/public/css/style.css	2163	font-size	var(--font-size-xs)	.profile-color-picker-error		false
server/public/css/style.css	2166	width	var(--tap-target-size)	.profile-color-picker-copy		false
server/public/css/style.css	2167	min-height	var(--control-height)	.profile-color-picker-copy		false
server/public/css/style.css	2168	border	1px solid var(--border)	.profile-color-picker-copy		false
server/public/css/style.css	2169	background	var(--bg-elevated-2)	.profile-color-picker-copy		false
server/public/css/style.css	2172	display	grid	.profile-color-picker-actions		false
server/public/css/style.css	2173	width	100%	.profile-color-picker-actions		false
server/public/css/style.css	2174	grid-template-columns	repeat(2, minmax(0, 1fr))	.profile-color-picker-actions		false
server/public/css/style.css	2175	gap	var(--space-2)	.profile-color-picker-actions		false
server/public/css/style.css	2178	margin	0	.profile-identity-fields .field-label		false
server/public/css/style.css	2181	display	grid	.profile-password-fields		false
server/public/css/style.css	2182	grid-template-columns	minmax(0, 1fr)	.profile-password-fields		false
server/public/css/style.css	2183	gap	var(--space-3)	.profile-password-fields		false
server/public/css/style.css	2186	margin	0	.profile-layout-hint		false
server/public/css/style.css	2189	display	grid	.profile-layout-options		false
server/public/css/style.css	2190	grid-template-columns	repeat(3, minmax(0, 1fr))	.profile-layout-options		false
server/public/css/style.css	2191	gap	var(--space-2)	.profile-layout-options		false
server/public/css/style.css	2194	min-width	0	.profile-layout-option		false
server/public/css/style.css	2195	padding-right	var(--space-2)	.profile-layout-option		false
server/public/css/style.css	2196	padding-left	var(--space-2)	.profile-layout-option		false
server/public/css/style.css	2200	grid-template-columns	repeat(2, minmax(0, 1fr))	.profile-password-fields	@media (min-width: 640px)	false
server/public/css/style.css	2204	display	grid	.analytics-tournament-breakdowns		false
server/public/css/style.css	2205	gap	var(--space-3)	.analytics-tournament-breakdowns		false
server/public/css/style.css	2208	position	relative	.analytics-tournament-breakdown		false
server/public/css/style.css	2209	overflow	hidden	.analytics-tournament-breakdown		false
server/public/css/style.css	2210	padding-left	var(--space-5)	.analytics-tournament-breakdown		false
server/public/css/style.css	2213	position	absolute	.analytics-tournament-breakdown::before		false
server/public/css/style.css	2214	inset	0 auto 0 0	.analytics-tournament-breakdown::before		false
server/public/css/style.css	2215	width	var(--space-1)	.analytics-tournament-breakdown::before		false
server/public/css/style.css	2216	background	var(--accent)	.analytics-tournament-breakdown::before		false
server/public/css/style.css	2217	content	''	.analytics-tournament-breakdown::before		false
server/public/css/style.css	2220	background	var(--accent-3)	.analytics-tournament-breakdown.is-games::before		false
server/public/css/style.css	2223	margin-top	0	.analytics-tournament-breakdown > .section-title		false
server/public/css/style.css	2226	border-color	var(--accent)	.profile-rating-nudge		false
server/public/css/style.css	2229	display	grid	.profile-agent-steps		false
server/public/css/style.css	2230	grid-template-columns	minmax(0, 1fr)	.profile-agent-steps		false
server/public/css/style.css	2231	gap	var(--space-3)	.profile-agent-steps		false
server/public/css/style.css	2234	align-content	start	.profile-agent-step		false
server/public/css/style.css	2237	font-size	var(--font-size-xs)	.profile-agent-step-label		false
server/public/css/style.css	2238	font-weight	var(--font-weight-medium)	.profile-agent-step-label		false
server/public/css/style.css	2241	cursor	pointer	.profile-agent-manual summary		false
server/public/css/style.css	2242	font-weight	var(--font-weight-medium)	.profile-agent-manual summary		false
server/public/css/style.css	2245	flex-wrap	wrap	.profile-agent-key-row		false
server/public/css/style.css	2246	margin-top	var(--space-3)	.profile-agent-key-row		false
server/public/css/style.css	2249	min-width	0	.profile-agent-key-row input		false
server/public/css/style.css	2252	grid-template-columns	minmax(0, 1fr)	.player-selection-grid.profile-monitor-grid		false
server/public/css/style.css	2256	grid-template-columns	auto auto repeat(2, minmax(0, 1fr))	.profile-identity-fields	@media (min-width: 640px)	false
server/public/css/style.css	2257	align-items	center	.profile-identity-fields	@media (min-width: 640px)	false
server/public/css/style.css	2260	grid-column	auto	.profile-text-field	@media (min-width: 640px)	false
server/public/css/style.css	2264	transform	translateY(calc(-1 * var(--space-2)))	.profile-color-field | .profile-text-field	@media (min-width: 640px)	false
server/public/css/style.css	2267	grid-template-columns	repeat(2, minmax(0, 1fr))	.player-selection-grid.profile-monitor-grid	@media (min-width: 640px)	false
server/public/css/style.css	2272	grid-template-columns	repeat(3, minmax(0, 1fr))	.profile-agent-steps	@media (min-width: 860px)	false
server/public/css/style.css	2276	width	100%	.player-assignment-row select		false
server/public/css/style.css	2279	margin-top	var(--space-4)	.history-details		false
server/public/css/style.css	2282	margin-top	var(--space-3)	.history-details + .history-details		false
server/public/css/style.css	2285	border-color	var(--state-playing)	.matchmaking-draw-team.is-winner		false
server/public/css/style.css	2286	box-shadow	inset 0 0 0 1px var(--state-playing)	.matchmaking-draw-team.is-winner		false
