file	line	selector	callKey	property	value	code	classification	registryId	contract	owner
server/public/css/domains.css	1426	.food-order-item-action-spacer		min-height	var(--control-height)	css-ownership	permanent-variant	food-position-slots	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css
server/public/css/domains.css	1430	.food-order-item-action		padding	var(--space-1)	css-ownership	permanent-variant	food-position-slots	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css
server/public/css/domains.css	1431	.food-order-item-action		font-size	var(--font-size-xs)	css-ownership	permanent-variant	food-position-slots	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css
server/public/css/domains.css	1578	.food-order-group-actions .payment-paid-marker		width	auto	css-ownership	permanent-variant	food-payment-marker	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css
server/public/css/domains.css	1579	.food-order-group-actions .payment-paid-marker		min-width	0	css-ownership	permanent-variant	food-payment-marker	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css
server/public/css/domains.css	1580	.food-order-group-actions .payment-paid-marker		padding-inline	var(--space-1)	css-ownership	permanent-variant	food-payment-marker	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css
server/public/css/domains.css	1621	.food-order-add-button		width	100%	css-ownership	component-owner	food-fields	components/controls.md#tokens-und-einzeilige-controls	public/css/domains.css
server/public/css/domains.css	1651	input.food-order-price-input		width	100%	css-ownership	component-owner	food-fields	components/controls.md#tokens-und-einzeilige-controls	public/css/domains.css
server/public/css/domains.css	1652	input.food-order-price-input		padding-right	var(--space-7)	css-ownership	component-owner	food-fields	components/controls.md#tokens-und-einzeilige-controls	public/css/domains.css
server/public/css/domains.css	1655	.food-order-quantity-input		width	100%	css-ownership	component-owner	food-fields	components/controls.md#tokens-und-einzeilige-controls	public/css/domains.css
server/public/css/kiosk.css	49	.kiosk-login-card input		width	100%	css-ownership	permanent-variant	kiosk-login-field	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/kiosk.css
server/public/css/kiosk.css	75	.kiosk-header-actions .btn		min-height	var(--tap-target-size)	css-ownership	permanent-variant	kiosk-header-action	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/kiosk.css
server/public/css/kiosk.css	225	.kiosk-card .player-card		font-size	var(--font-size-lg)	css-ownership	permanent-variant	kiosk-player-card	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/kiosk.css
server/public/css/kiosk.css	254	.kiosk-live-grid .player-card		min-width	0	css-ownership	permanent-variant	kiosk-player-card	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/kiosk.css
server/public/css/kiosk.css	255	.kiosk-live-grid .player-card		padding	var(--space-2)	css-ownership	permanent-variant	kiosk-player-card	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/kiosk.css
server/public/css/kiosk.css	510	.kiosk-match-team.is-winner		box-shadow	inset var(--space-1) 0 0 var(--state-playing)	css-ownership	permanent-variant	kiosk-winner	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/kiosk.css
server/public/css/overlays.css	430	.onboarding-rating-dialog .onboarding-rating-actions .btn		min-width	0	css-ownership	permanent-variant	onboarding-rating-actions	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/overlays.css
server/public/css/overlays.css	431	.onboarding-rating-dialog .onboarding-rating-actions .btn		padding-inline	var(--space-2)	css-ownership	permanent-variant	onboarding-rating-actions	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/overlays.css
server/public/css/overlays.css	432	.onboarding-rating-dialog .onboarding-rating-actions .btn		font-size	var(--font-size-xs)	css-ownership	permanent-variant	onboarding-rating-actions	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/overlays.css
server/public/css/overlays.css	433	.onboarding-rating-dialog .onboarding-rating-actions .btn		white-space	nowrap	css-ownership	permanent-variant	onboarding-rating-actions	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/overlays.css
server/public/css/overlays.css	519	.global-search-result		width	100%	css-ownership	component-owner	global-search-result	components/controls.md#strukturziele-mit-44-px	public/css/overlays.css
server/public/css/overlays.css	520	.global-search-result		padding	var(--space-3)	css-ownership	component-owner	global-search-result	components/controls.md#strukturziele-mit-44-px	public/css/overlays.css
server/public/css/overlays.css	522	.global-search-result		border-radius	var(--radius-sm)	css-ownership	component-owner	global-search-result	components/controls.md#strukturziele-mit-44-px	public/css/overlays.css
server/public/css/overlays.css	782	.seating-control-grid input		min-width	0	css-ownership	permanent-variant	seating-field-width	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/overlays.css
server/public/css/overlays.css	960	.music-pairing-copy		width	var(--tap-target-size)	css-ownership	component-owner	music-controls	components/controls.md#tokens-und-einzeilige-controls	public/css/overlays.css
server/public/css/overlays.css	961	.music-pairing-copy		min-height	var(--control-height)	css-ownership	component-owner	music-controls	components/controls.md#tokens-und-einzeilige-controls	public/css/overlays.css
server/public/css/overlays.css	989	.music-copy-row .icon-btn		min-width	var(--tap-target-size)	css-ownership	permanent-variant	music-copy-actions	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/overlays.css
server/public/css/overlays.css	990	.music-copy-row .icon-btn		min-height	var(--control-height)	css-ownership	permanent-variant	music-copy-actions	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/overlays.css
server/public/css/overlays.css	1079	.music-result-type-button		width	100%	css-ownership	component-owner	music-controls	components/controls.md#tokens-und-einzeilige-controls	public/css/overlays.css
server/public/css/style.css	242	button		line-height	var(--control-line-height)	css-ownership	component-owner	native-control-line	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/css/style.css	242	input		line-height	var(--control-line-height)	css-ownership	component-owner	native-control-line	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/css/style.css	242	select		line-height	var(--control-line-height)	css-ownership	component-owner	native-fields	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/css/style.css	242	textarea		line-height	var(--control-line-height)	css-ownership	component-owner	native-fields	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/css/style.css	407	.notification-highlight-link		min-width	0	css-ownership	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css
server/public/css/style.css	409	.notification-highlight-link		padding	var(--space-2) var(--space-4)	css-ownership	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css
server/public/css/style.css	649	.event-context .search-select-control > input		padding-right	var(--space-6)	css-ownership	permanent-variant	event-context-search-field	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/css/style.css	704	.event-poll-card-toggle		min-width	0	css-ownership	component-owner	poll-disclosure	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/style.css
server/public/css/style.css	705	.event-poll-card-toggle		min-height	var(--control-height)	css-ownership	component-owner	poll-disclosure	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/style.css
server/public/css/style.css	706	.event-poll-card-toggle		padding	var(--space-2)	css-ownership	component-owner	poll-disclosure	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/style.css
server/public/css/style.css	708	.event-poll-card-toggle		border-radius	var(--radius-sm)	css-ownership	component-owner	poll-disclosure	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/style.css
server/public/css/style.css	787	.action-menu-panel .btn		min-height	var(--tap-target-size)	css-ownership	permanent-variant	action-menu-entry	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/css/style.css	788	.action-menu-panel .btn		min-width	var(--tap-target-size)	css-ownership	permanent-variant	action-menu-entry	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/css/style.css	791	.action-menu-panel .btn		white-space	normal	css-ownership	permanent-variant	action-menu-entry	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/css/style.css	806	.action-menu > summary.btn		min-height	var(--control-height)	css-ownership	permanent-variant	action-menu-trigger	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/css/style.css	858	.event-poll-option-link		padding	0	css-ownership	component-owner	poll-option-link	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/css/style.css	877	.event-poll-response-toolbar .btn:not(.btn-primary)		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/css/style.css	880	.event-poll-response-toolbar .btn:not(.btn-square)		class	btn-square	modifier	component-owner	button-square	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/css/style.css	881	.event-poll-response-toolbar .btn:not(.btn-square)		min-width	var(--tap-target-size)	css-ownership	permanent-variant	poll-text-width	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/css/style.css	889	.event-poll-choice-control .selection-toolbar .event-poll-choice-btn		height	auto	css-ownership	permanent-variant	poll-choice-text	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/css/style.css	890	.event-poll-choice-control .selection-toolbar .event-poll-choice-btn		padding	var(--space-1) var(--space-2)	css-ownership	permanent-variant	poll-choice-text	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/css/style.css	891	.event-poll-choice-control .selection-toolbar .event-poll-choice-btn		font-size	var(--font-size-xs)	css-ownership	permanent-variant	poll-choice-text	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/css/style.css	1063	.battleship-cell		min-width	0	css-ownership	component-owner	battleship-grid	components/controls.md#strukturziele-mit-44-px	public/css/style.css
